Region,RegionName,StateName,CountyName,CityName,ForecastYoYPctChange
County,Coweta County,GA,Coweta County,,4.2
County,Cowley County,KS,Cowley County,,2.8
County,Cowlitz County,WA,Cowlitz County,,6.6
County,Craig County,OK,Craig County,,2.6
County,Craig County,VA,Craig County,,3.1
County,Craighead County,AR,Craighead County,,4.4
County,Crane County,TX,Crane County,,1.3
County,Craven County,NC,Craven County,,4.2
County,Crawford County,AR,Crawford County,,4.6
County,Crawford County,GA,Crawford County,,3.5
County,Crawford County,IA,Crawford County,,3.5
County,Crawford County,IL,Crawford County,,7.3
County,Crawford County,IN,Crawford County,,2.1
County,Crawford County,KS,Crawford County,,3.4
County,Crawford County,MI,Crawford County,,4.7
County,Crawford County,MO,Crawford County,,3.8
County,Crawford County,OH,Crawford County,,2.7
County,Crawford County,PA,Crawford County,,4.3
County,Crawford County,WI,Crawford County,,1.1
County,Creek County,OK,Creek County,,5.5
County,Crenshaw County,AL,Crenshaw County,,4.9
County,Crisp County,GA,Crisp County,,6.0
County,Crittenden County,AR,Crittenden County,,4.0
County,Crittenden County,KY,Crittenden County,,5.9
County,Crockett County,TN,Crockett County,,3.9
County,Crook County,OR,Crook County,,4.0
County,Crook County,WY,Crook County,,4.2
County,Crosby County,TX,Crosby County,,1.6
County,Cross County,AR,Cross County,,4.4
County,Crow Wing County,MN,Crow Wing County,,4.6
County,Crowley County,CO,Crowley County,,3.9
County,Cullman County,AL,Cullman County,,4.6
County,Culpeper County,VA,Culpeper County,,1.7
County,Cumberland County,IL,Cumberland County,,1.4
County,Cumberland County,KY,Cumberland County,,3.5
County,Cumberland County,ME,Cumberland County,,10.1
County,Cumberland County,NC,Cumberland County,,5.6
County,Cumberland County,NJ,Cumberland County,,4.3
County,Cumberland County,PA,Cumberland County,,4.4
County,Cumberland County,TN,Cumberland County,,5.1
County,Cumberland County,VA,Cumberland County,,3.5
County,Cuming County,NE,Cuming County,,3.6
County,Currituck County,NC,Currituck County,,3.8
County,Curry County,NM,Curry County,,4.6
County,Curry County,OR,Curry County,,2.8
County,Custer County,CO,Custer County,,7.1
County,Custer County,ID,Custer County,,5.9
County,Custer County,MT,Custer County,,2.5
County,Custer County,NE,Custer County,,4.3
County,Custer County,OK,Custer County,,4.7
County,Custer County,SD,Custer County,,4.4
County,Cuyahoga County,OH,Cuyahoga County,,5.0
County,Dade County,GA,Dade County,,4.7
County,Dade County,MO,Dade County,,6.3
County,Daggett County,UT,Daggett County,,3.3
County,Dakota County,MN,Dakota County,,4.7
County,Dakota County,NE,Dakota County,,4.2
County,Dale County,AL,Dale County,,4.0
County,Dallam County,TX,Dallam County,,-1.7
County,Dallas County,AL,Dallas County,,4.4
County,Dallas County,AR,Dallas County,,4.5
County,Dallas County,IA,Dallas County,,4.0
County,Dallas County,MO,Dallas County,,4.5
County,Dallas County,TX,Dallas County,,4.6
County,Dane County,WI,Dane County,,4.0
County,Danville City,VA,Danville City,,3.9
County,Dare County,NC,Dare County,,4.3
County,Darke County,OH,Darke County,,1.8
County,Darlington County,SC,Darlington County,,3.5
County,Dauphin County,PA,Dauphin County,,4.6
County,Davidson County,NC,Davidson County,,6.2
County,Davidson County,TN,Davidson County,,5.7
County,Davie County,NC,Davie County,,6.3
County,Daviess County,IN,Daviess County,,4.4
County,Daviess County,KY,Daviess County,,24.2
County,Daviess County,MO,Daviess County,,7.6
County,Davis County,IA,Davis County,,4.6
County,Davis County,UT,Davis County,,-1.4
County,Davison County,SD,Davison County,,4.8
County,Dawes County,NE,Dawes County,,4.4
County,Dawson County,GA,Dawson County,,3.0
County,Dawson County,MT,Dawson County,,3.6
County,Dawson County,NE,Dawson County,,4.1
County,Dawson County,TX,Dawson County,,3.2
County,Day County,SD,Day County,,3.5
County,De Kalb County,AL,De Kalb County,,4.5
County,De Kalb County,IN,De Kalb County,,6.2
County,De Soto County,FL,De Soto County,,4.3
County,De Soto Parish,LA,De Soto Parish,,12.4
County,De Witt County,TX,De Witt County,,4.7
County,DeKalb County,MO,DeKalb County,,4.8
County,DeKalb County,IL,DeKalb County,,3.4
County,DeSoto County,MS,DeSoto County,,4.1
County,Deaf Smith County,TX,Deaf Smith County,,4.6
County,Dearborn County,IN,Dearborn County,,4.2
County,Decatur County,GA,Decatur County,,5.4
County,Decatur County,IA,Decatur County,,4.5
County,Decatur County,IN,Decatur County,,3.4
County,Decatur County,TN,Decatur County,,5.0
County,Deer Lodge County,MT,Deer Lodge County,,1.1
County,Defiance County,OH,Defiance County,,4.1
County,Dekalb County,GA,Dekalb County,,6.3
County,Dekalb County,TN,Dekalb County,,4.6
County,Del Norte County,CA,Del Norte County,,12.0
County,Delaware County,IA,Delaware County,,3.8
County,Delaware County,IN,Delaware County,,3.8
County,Delaware County,NY,Delaware County,,2.6
County,Delaware County,OH,Delaware County,,3.0
County,Delaware County,OK,Delaware County,,3.0
County,Delaware County,PA,Delaware County,,5.1
County,Delta County,CO,Delta County,,3.9
County,Delta County,MI,Delta County,,3.8
County,Delta County,TX,Delta County,,4.1
County,Dent County,MO,Dent County,,4.3
County,Denton County,TX,Denton County,,3.6
County,Denver County,CO,Denver County,,4.2
County,Des Moines County,IA,Des Moines County,,3.3
County,Deschutes County,OR,Deschutes County,,5.8
County,Desha County,AR,Desha County,,5.4
County,Deuel County,SD,Deuel County,,5.7
County,Dewitt County,IL,Dewitt County,,3.9
County,Dickenson County,VA,Dickenson County,,2.7
County,Dickinson County,IA,Dickinson County,,3.1
County,Dickinson County,KS,Dickinson County,,4.4
County,Dickinson County,MI,Dickinson County,,3.9
County,Dickson County,TN,Dickson County,,5.2
County,Dillon County,SC,Dillon County,,5.7
County,Dimmit County,TX,Dimmit County,,3.3
County,Dinwiddie County,VA,Dinwiddie County,,4.3
County,District of Columbia,DC,District of Columbia,,3.9
County,Dixie County,FL,Dixie County,,2.9
County,Dixon County,NE,Dixon County,,3.4
County,Doddridge County,WV,Doddridge County,,-10.3
County,Dodge County,GA,Dodge County,,3.2
County,Dodge County,MN,Dodge County,,3.2
County,Dodge County,NE,Dodge County,,4.1
County,Dodge County,WI,Dodge County,,2.9
County,Dolores County,CO,Dolores County,,3.4
County,Dona Ana County,NM,Dona Ana County,,3.6
County,Doniphan County,KS,Doniphan County,,2.3
County,Donley County,TX,Donley County,,3.1
County,Dooly County,GA,Dooly County,,2.8
County,Door County,WI,Door County,,5.3
County,Dorchester County,MD,Dorchester County,,4.6
County,Dorchester County,SC,Dorchester County,,6.1
County,Dougherty County,GA,Dougherty County,,3.0
County,Douglas County,CO,Douglas County,,7.7
County,Douglas County,GA,Douglas County,,5.4
County,Douglas County,IL,Douglas County,,3.6
County,Douglas County,KS,Douglas County,,2.4
County,Douglas County,MN,Douglas County,,3.5
County,Douglas County,MO,Douglas County,,3.9
County,Douglas County,NE,Douglas County,,5.1
County,Douglas County,NV,Douglas County,,3.8
County,Douglas County,OR,Douglas County,,4.5
County,Douglas County,WA,Douglas County,,3.4
County,Douglas County,WI,Douglas County,,3.0
County,Drew County,AR,Drew County,,4.7
County,DuPage County,IL,DuPage County,,3.8
County,Dubois County,IN,Dubois County,,4.0
County,Dubuque County,IA,Dubuque County,,4.3
County,Duchesne County,UT,Duchesne County,,3.9
County,Dukes County,MA,Dukes County,,3.9
County,Dunklin County,MO,Dunklin County,,3.6
County,Dunn County,WI,Dunn County,,3.8
County,Duplin County,NC,Duplin County,,3.5
County,Durham County,NC,Durham County,,7.0
County,Dutchess County,NY,Dutchess County,,3.7
County,Duval County,FL,Duval County,,6.5
County,Dyer County,TN,Dyer County,,4.4
County,Eagle County,CO,Eagle County,,3.3
County,Early County,GA,Early County,,5.4
County,East Baton Rouge Parish,LA,East Baton Rouge Parish,,3.1
County,East Carroll Parish,LA,East Carroll Parish,,5.3
County,East Feliciana Parish,LA,East Feliciana Parish,,7.5
County,Eastland County,TX,Eastland County,,3.5
County,Eaton County,MI,Eaton County,,4.4
County,Eau Claire County,WI,Eau Claire County,,5.6
County,Echols County,GA,Echols County,,4.6
County,Ector County,TX,Ector County,,4.5
County,Edgar County,IL,Edgar County,,3.6
County,Edgecombe County,NC,Edgecombe County,,3.2
County,Edgefield County,SC,Edgefield County,,4.7
County,Edmonson County,KY,Edmonson County,,3.1
County,Edmunds County,SD,Edmunds County,,19.1
County,Edwards County,IL,Edwards County,,9.3
County,Effingham County,GA,Effingham County,,3.3
County,Effingham County,IL,Effingham County,,4.2
County,El Dorado County,CA,El Dorado County,,3.4
County,El Paso County,CO,El Paso County,,5.4
County,El Paso County,TX,El Paso County,,6.1
County,Elbert County,CO,Elbert County,,3.8
County,Elbert County,GA,Elbert County,,5.1
County,Elk County,PA,Elk County,,4.2
County,Elkhart County,IN,Elkhart County,,5.4
County,Elko County,NV,Elko County,,2.2
County,Ellis County,KS,Ellis County,,4.1
County,Ellis County,OK,Ellis County,,4.2
County,Ellis County,TX,Ellis County,,5.9
County,Ellsworth County,KS,Ellsworth County,,5.5
County,Elmore County,AL,Elmore County,,4.2
County,Elmore County,ID,Elmore County,,6.1
County,Emanuel County,GA,Emanuel County,,5.5
County,Emmet County,IA,Emmet County,,3.0
County,Emmet County,MI,Emmet County,,4.2
County,Emmons County,ND,Emmons County,,-0.1
County,Emporia City,VA,Emporia City,,0.9
County,Erath County,TX,Erath County,,2.8
County,Erie County,NY,Erie County,,4.3
County,Erie County,OH,Erie County,,6.4
County,Erie County,PA,Erie County,,4.2
County,Escambia County,AL,Escambia County,,4.9
County,Escambia County,FL,Escambia County,,5.3
County,Essex County,MA,Essex County,,2.2
County,Essex County,NJ,Essex County,,2.2
County,Essex County,NY,Essex County,,4.0
County,Essex County,VA,Essex County,,3.2
County,Essex County,VT,Essex County,,1.3
County,Estill County,KY,Estill County,,3.9
County,Etowah County,AL,Etowah County,,6.5
County,Eureka County,NV,Eureka County,,-4.8
County,Evangeline Parish,LA,Evangeline Parish,,4.0
County,Evans County,GA,Evans County,,3.1
County,Fairbanks North Star Borough,AK,Fairbanks North Star Borough,,4.2
County,Fairfax City,VA,Fairfax City,,4.5
County,Fairfax County,VA,Fairfax County,,6.6
County,Fairfield County,CT,Fairfield County,,4.8
County,Fairfield County,OH,Fairfield County,,4.7
County,Fairfield County,SC,Fairfield County,,4.1
County,Fall River County,SD,Fall River County,,5.5
County,Falls Church City,VA,Falls Church City,,4.7
County,Falls County,TX,Falls County,,3.6
County,Fannin County,GA,Fannin County,,4.9
County,Fannin County,TX,Fannin County,,2.9
County,Faribault County,MN,Faribault County,,3.6
County,Faulkner County,AR,Faulkner County,,3.4
County,Fauquier County,VA,Fauquier County,,2.1
County,Fayette County,AL,Fayette County,,5.6
County,Fayette County,GA,Fayette County,,5.4
County,Fayette County,IA,Fayette County,,3.4
County,Fayette County,IL,Fayette County,,2.1
County,Fayette County,IN,Fayette County,,4.0
County,Fayette County,KY,Fayette County,,3.8
County,Fayette County,OH,Fayette County,,4.0
County,Fayette County,PA,Fayette County,,5.3
County,Fayette County,TN,Fayette County,,4.8
County,Fayette County,TX,Fayette County,,2.8
County,Fayette County,WV,Fayette County,,2.1
County,Fentress County,TN,Fentress County,,4.0
County,Fergus County,MT,Fergus County,,-5.6
County,Ferry County,WA,Ferry County,,2.4
County,Fillmore County,MN,Fillmore County,,3.0
County,Fillmore County,NE,Fillmore County,,2.0
County,Finney County,KS,Finney County,,4.0
County,Fisher County,TX,Fisher County,,3.5
County,Flagler County,FL,Flagler County,,2.7
County,Flathead County,MT,Flathead County,,4.2
County,Fleming County,KY,Fleming County,,6.0
County,Florence County,SC,Florence County,,7.0
County,Florence County,WI,Florence County,,3.1
County,Floyd County,GA,Floyd County,,5.9
County,Floyd County,IA,Floyd County,,3.8
County,Floyd County,IN,Floyd County,,4.4
County,Floyd County,KY,Floyd County,,3.8
County,Floyd County,TX,Floyd County,,4.4
County,Floyd County,VA,Floyd County,,5.6
County,Fluvanna County,VA,Fluvanna County,,4.5
County,Fond du Lac County,WI,Fond du Lac County,,4.5
County,Ford County,IL,Ford County,,4.4
County,Ford County,KS,Ford County,,3.1
County,Forest County,PA,Forest County,,3.8
County,Forest County,WI,Forest County,,5.3
County,Forrest County,MS,Forrest County,,3.7
County,Forsyth County,GA,Forsyth County,,2.5
County,Forsyth County,NC,Forsyth County,,4.5
County,Fort Bend County,TX,Fort Bend County,,2.8
County,Fountain County,IN,Fountain County,,4.1
County,Franklin City,VA,Franklin City,,3.3
County,Franklin County,AL,Franklin County,,4.3
County,Franklin County,AR,Franklin County,,4.5
County,Franklin County,FL,Franklin County,,2.8
County,Franklin County,GA,Franklin County,,4.6
County,Franklin County,IA,Franklin County,,4.1
County,Franklin County,ID,Franklin County,,8.3
County,Franklin County,IL,Franklin County,,4.5
County,Franklin County,IN,Franklin County,,3.7
County,Franklin County,KS,Franklin County,,4.4
County,Franklin County,KY,Franklin County,,3.7
County,Franklin County,MA,Franklin County,,6.5
County,Franklin County,ME,Franklin County,,4.2
County,Franklin County,MO,Franklin County,,4.0
County,Franklin County,NC,Franklin County,,4.1
County,Franklin County,NY,Franklin County,,2.6
County,Franklin County,OH,Franklin County,,6.1
County,Franklin County,PA,Franklin County,,4.8
County,Franklin County,TN,Franklin County,,4.2
County,Franklin County,TX,Franklin County,,1.3
County,Franklin County,VA,Franklin County,,4.2
County,Franklin County,VT,Franklin County,,3.7
County,Franklin County,WA,Franklin County,,7.7
County,Franklin Parish,LA,Franklin Parish,,1.3
County,Frederick County,MD,Frederick County,,2.7
County,Frederick County,VA,Frederick County,,4.8
County,Fredericksburg City,VA,Fredericksburg City,,4.0
County,Freeborn County,MN,Freeborn County,,1.8
County,Freestone County,TX,Freestone County,,3.0
County,Fremont County,CO,Fremont County,,4.4
County,Fremont County,IA,Fremont County,,3.6
County,Fremont County,ID,Fremont County,,6.6
County,Fremont County,WY,Fremont County,,4.2
County,Fresno County,CA,Fresno County,,5.7
County,Frio County,TX,Frio County,,2.7
County,Frontier County,NE,Frontier County,,3.7
County,Fulton County,AR,Fulton County,,6.6
County,Fulton County,GA,Fulton County,,4.9
County,Fulton County,IL,Fulton County,,4.3
County,Fulton County,IN,Fulton County,,4.3
County,Fulton County,KY,Fulton County,,5.4
County,Fulton County,NY,Fulton County,,2.9
County,Fulton County,OH,Fulton County,,3.0
County,Fulton County,PA,Fulton County,,4.3
County,Gadsden County,FL,Gadsden County,,6.0
County,Gage County,NE,Gage County,,3.7
County,Gaines County,TX,Gaines County,,4.0
County,Galax City,VA,Galax City,,8.7
County,Gallatin County,KY,Gallatin County,,4.2
County,Gallatin County,MT,Gallatin County,,5.2
County,Gallia County,OH,Gallia County,,4.1
County,Galveston County,TX,Galveston County,,2.9
County,Garfield County,CO,Garfield County,,7.0
County,Garfield County,OK,Garfield County,,2.5
County,Garfield County,WA,Garfield County,,5.6
County,Garland County,AR,Garland County,,5.7
County,Garrard County,KY,Garrard County,,3.3
County,Garrett County,MD,Garrett County,,4.0
County,Garvin County,OK,Garvin County,,2.8
County,Gasconade County,MO,Gasconade County,,4.2
County,Gaston County,NC,Gaston County,,7.5
County,Gates County,NC,Gates County,,-5.9
County,Geary County,KS,Geary County,,3.5
County,Geauga County,OH,Geauga County,,3.0
County,Gem County,ID,Gem County,,6.3
County,Genesee County,MI,Genesee County,,3.3
County,Genesee County,NY,Genesee County,,7.5
County,Geneva County,AL,Geneva County,,4.1
County,Gentry County,MO,Gentry County,,9.0
County,George County,MS,George County,,4.2
County,Georgetown County,SC,Georgetown County,,3.6
County,Gibson County,IN,Gibson County,,4.2
County,Gibson County,TN,Gibson County,,2.9
County,Gila County,AZ,Gila County,,6.0
County,Gilchrist County,FL,Gilchrist County,,3.7
County,Giles County,TN,Giles County,,5.1
County,Giles County,VA,Giles County,,5.5
County,Gillespie County,TX,Gillespie County,,3.5
County,Gilliam County,OR,Gilliam County,,-3.6
County,Gilmer County,GA,Gilmer County,,5.7
County,Gilmer County,WV,Gilmer County,,0.1
County,Gilpin County,CO,Gilpin County,,4.6
County,Glacier County,MT,Glacier County,,4.2
County,Glades County,FL,Glades County,,4.2
County,Gladwin County,MI,Gladwin County,,3.6
County,Glascock County,GA,Glascock County,,1.6
County,Glenn County,CA,Glenn County,,20.1
County,Gloucester County,NJ,Gloucester County,,6.8
County,Gloucester County,VA,Gloucester County,,3.8
County,Glynn County,GA,Glynn County,,2.1
County,Gogebic County,MI,Gogebic County,,4.0
County,Goliad County,TX,Goliad County,,2.8
County,Gonzales County,TX,Gonzales County,,4.8
County,Goochland County,VA,Goochland County,,4.6
County,Goodhue County,MN,Goodhue County,,4.0
County,Gooding County,ID,Gooding County,,4.8
County,Gordon County,GA,Gordon County,,4.3
County,Goshen County,WY,Goshen County,,4.0
County,Grady County,GA,Grady County,,5.6
County,Grady County,OK,Grady County,,5.1
County,Grafton County,NH,Grafton County,,4.3
County,Graham County,AZ,Graham County,,6.5
County,Graham County,NC,Graham County,,3.7
County,Grainger County,TN,Grainger County,,12.1
County,Grand County,CO,Grand County,,4.3
County,Grand County,UT,Grand County,,2.4
County,Grand Forks County,ND,Grand Forks County,,4.3
County,Grand Isle County,VT,Grand Isle County,,4.0
County,Grand Traverse County,MI,Grand Traverse County,,6.2
